author|0|body_xml
elmirkinskij|2013/08/12 04:36:56|тебе переслать?
iabbliz|2013/08/12 04:39:12|а Житных когда будет?
elmirkinskij|2013/08/12 04:39:37|А я не знаю, у него наверное с 10 рабочий день.
iabbliz|2013/08/12 04:48:06|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot;" conversation="elmirkinskij" guid="x6ed61a0631b2a9bfbcb1f3efe761bfb729d1857a38cb8b4ca48cc0536dd5fb7b" timestamp="1376282216"><legacyquote>[8:36:56] Эльмира-ВЦ &quot;Раздолье&quot;: </legacyquote>тебе переслать?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>да
elmirkinskij|2013/08/12 04:50:13|подожди минуты 3
elmirkinskij|2013/08/12 04:54:24|<files alt="отправил (-а) файл &quot;рздМониторингИсполненияПроизводственныхЗаданийОборудования_Подразделения.erf&quot;">
<file size="163840" index="0" tid="3528787702">рздМониторингИсполненияПроизводственныхЗаданийОборудования_Подразделения.erf</file></files>
iabbliz|2013/08/12 05:39:25|Пробовала его выполнять в облаке?
elmirkinskij|2013/08/12 05:39:55|да, заполнялось.
iabbliz|2013/08/12 05:40:06|попробуй за  июнь
elmirkinskij|2013/08/12 05:40:41|я сейчас не могу, что там? ошибка?
iabbliz|2013/08/12 05:41:05|судя по всем запрос не может выполнится
iabbliz|2013/08/12 05:41:13|слишком большое количество записей получается
iabbliz|2013/08/12 05:41:25|надо проверить соеденинения в запросе
iabbliz|2013/08/12 05:41:58|хотя визуально вроде норм
elmirkinskij|2013/08/12 05:42:23|этого я не проверяла, я делала на 1-2 июня. как Сергей показывал. А тот который в базе быстро выполняется?
iabbliz|2013/08/12 05:43:28|видимо дело вот в этом:
iabbliz|2013/08/12 05:43:32|////////////////////////////////////////////////////////////////////////////////
ВЫБРАТЬ
 &quot;План&quot; КАК ТипПростоев,
 ВТДанныеОЗанятостиПредвОборудование.Подразделение КАК Подразделение,
 ВТДанныеОПростоеПодразделение.ДатаНачалаПростоя,
 ЕСТЬNULL(ВТДанныеОПростоеПодразделение.ДатаОкончанияПростоя, &amp;КонецПериода) КАК ДатаОкончанияПростоя
ПОМЕСТИТЬ ВТДанныеОЗанятости_ПростойПодразделение
ИЗ
 ВТДанныеОЗанятостиПредвОборудование КАК ВТДанныеОЗанятостиПредвОборудование,
 ВТДанныеОПростоеПодразделение КАК ВТДанныеОПростоеПодразделение
;
iabbliz|2013/08/12 05:43:44|соединения 2-х таблиц нет
iabbliz|2013/08/12 05:43:51|всмысле условия соединения
iabbliz|2013/08/12 05:44:41|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot;" conversation="elmirkinskij" guid="x2fc041f84923ab68a12b6e1cc4e17a25d5bafb96a89bfb2bde67bd72fa5c43e5" timestamp="1376286143"><legacyquote>[9:42:23] Эльмира-ВЦ &quot;Раздолье&quot;: </legacyquote>А тот который в базе быстро выполняется?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>ну сек 10 наверно
iabbliz|2013/08/12 05:44:42|за июнь
elmirkinskij|2013/08/12 05:45:20|Наверное забыла где-то. Ты сделай, Самир полностью передал тебе это задание. А с меня полностью снял, сказал, что то, что я сделала зачтет. Так что запиши, что исправил ошибку.
iabbliz|2013/08/12 05:45:33|ок
iabbliz|2013/08/12 07:36:22|не получилось твой запрос поправить... переделал по другому
elmirkinskij|2013/08/12 07:36:52|ок
iabbliz|2013/08/13 09:31:24|Привет
iabbliz|2013/08/13 09:31:33|рздОбщий надолго захватила?
elmirkinskij|2013/08/13 09:31:48|Привет, минут на 10. Может раньше отпущу
iabbliz|2013/08/13 09:32:16|мне в принципе на мин 2-3
iabbliz|2013/08/13 09:32:18|и отдам=)
elmirkinskij|2013/08/13 09:33:28|сейчас закончу и отдам, а то я запутаюсь. Я быстро)
iabbliz|2013/08/13 09:33:35|ок
iabbliz|2013/08/13 09:42:16|спс
iabbliz|2013/08/13 10:44:57|да, сейчас отпущу
iabbliz|2013/08/13 10:45:55|отпустил
iabbliz|2013/08/13 12:29:42|нужен опять=)
elmirkinskij|2013/08/13 12:30:15|а я его не захватывала)
iabbliz|2013/08/13 12:30:20|ок=)
iabbliz|2013/08/13 15:17:20|да
elmirkinskij|2013/08/13 15:17:57|загрузи заказ и захвати заново? Антон Шишов не может тестировать, из-за того что у нас нет еще такого реквизита
iabbliz|2013/08/13 15:18:22|тогда надо и рздОбщий обновить заново
iabbliz|2013/08/13 15:18:23|сек
elmirkinskij|2013/08/13 15:19:11|я обновлю полностью
iabbliz|2013/08/13 15:19:11|там еще реквизиты добавились...
iabbliz|2013/08/13 15:19:21|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot;" conversation="elmirkinskij" guid="xfe182824f3d9686131382fe81d72216646a13ed55d50669b39cbbac5a2dc634f" timestamp="1376407151"><legacyquote>[19:19:11] Эльмира-ВЦ &quot;Раздолье&quot;: </legacyquote>я обновлю полностью<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>сурово=)
iabbliz|2013/08/13 15:19:30|поместил
elmirkinskij|2013/08/13 15:19:31|я не облако буду обновлять<ss type="smile">:)</ss>
iabbliz|2013/08/13 15:19:35|ааа=)
elmirkinskij|2013/08/13 15:22:49|все, ошибка ушла, спасибо)
iabbliz|2013/08/13 15:23:23|не за что
iabbliz|2013/08/13 17:13:11|нет могу отпустить
elmirkinskij|2013/08/13 17:13:34|отпусти пожалуйста
iabbliz|2013/08/13 17:14:03|отпустил
iabbliz|2013/08/14 12:29:58|ты в базе?
iabbliz|2013/08/14 12:29:59|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="xa4ff9cb0d1a6e2976b6ec0980d344516dfc71faa96f99fa3346d63c6395ba52c" timestamp="1376482174"><legacyquote>[16:09:34] Samir Tairov: </legacyquote>надо взять базу Srvr=&quot;mightyserver&quot;;Ref=&quot;Biaxplen_proc_tehdannie&quot;;<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/08/14 12:30:02|привет
iabbliz|2013/08/14 12:30:09|<quote author="iabbliz" authorname="Антон Иванов" conversation="elmirkinskij" guid="x1894a096c1939676ae77d95986b4bb3723a09feaab4b2394b4a75fca297f0283" timestamp="1376483399"><legacyquote>[16:29:59] Антон Иванов: </legacyquote>Biaxplen_proc_tehdannie<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/08/15 05:39:01|Привет
iabbliz|2013/08/15 05:39:23|как с загрузкой?
iabbliz|2013/08/15 05:39:33|=)))
iabbliz|2013/08/15 05:39:39|во вторник до 22.00 работал
iabbliz|2013/08/15 05:39:44|а щас опять пусто
iabbliz|2013/08/15 05:40:08|слушай а про Пепсико ничего не слышно?
elmirkinskij|2013/08/15 05:41:42|Неа, они уже с июля  вот-вот уже сейчас, скоро, прям завтра начнутся и никак<ss type="smile">:)</ss>
iabbliz|2013/08/15 05:41:51|<ss type="rofl">(rofl)</ss>
iabbliz|2013/08/15 12:00:36|Привет
iabbliz|2013/08/15 12:00:40|Задача прилетела?
elmirkinskij|2013/08/15 12:01:30|Антон Шишов дал задачку, сижу думаю теперь)
elmirkinskij|2013/08/15 12:01:33|а тебе?
iabbliz|2013/08/15 12:02:11|да
iabbliz|2013/08/15 12:02:18|Поидее Самир еще должен был тебе дать
iabbliz|2013/08/15 12:02:20|ща спрошу
iabbliz|2013/08/15 12:02:25|на 4 часа задача
iabbliz|2013/08/15 12:02:35|срочная=) (сегодня надо сделать)
elmirkinskij|2013/08/15 12:02:49|наверное её кто-то до меня перехватил)
iabbliz|2013/08/15 12:02:59|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot;" conversation="elmirkinskij" guid="x4fb8a77dd02f112d576238330b4acf66cfd62e05b65aaac48df7712d70caf3b2" timestamp="1376568169"><legacyquote>[16:02:49] Эльмира-ВЦ &quot;Раздолье&quot;: </legacyquote>наверное её кто-то до меня перехватил)<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>неа
iabbliz|2013/08/15 12:03:01|100%
iabbliz|2013/08/15 12:11:57|<files alt="отправил (-а) файл &quot;доп ТП № ПР-16_2.docx&quot;">
<file size="54021" index="0" tid="346282716">доп ТП № ПР-16_2.docx</file></files>
iabbliz|2013/08/15 12:12:03|4 часа
iabbliz|2013/08/15 12:12:06|пункт 4.3 твой
iabbliz|2013/08/15 12:12:09|пункт 4.2 мой
iabbliz|2013/08/15 12:12:30|я сейчас пока сделаю основу, реквизиты и тч добавлю
iabbliz|2013/08/15 12:12:32|и скажу тебе
elmirkinskij|2013/08/15 12:13:15|а Самир занят? почему он сам не дал? (это я к тому, что у меня есть к нему вопрос. Сейчас не отвлекать?)
iabbliz|2013/08/15 12:13:53|<quote author="iabbliz" authorname="Антон Иванов" conversation="samirbektairov" guid="xf7c326a8ca058b44aa34ca535df91b9ce54a255ac193014146ed9d4ad0ed817d" timestamp="1376568105"><legacyquote>[16:01:45] Антон Иванов: </legacyquote>Самир мне Халитовой самому сказать?
всмыле скинуть доп. ТП и часы<legacyquote>

&lt;&lt;&lt; </legacyquote></quote><quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="xaca2c334f38d37aff4b1b8a57681a12d21adb91fa4cd2214e280eee5be604dde" timestamp="1376568704"><legacyquote>[16:11:44] Samir Tairov: </legacyquote>да, конечно, как сделаешь табличную часть, т.е. источник сообщай<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/08/15 12:14:40|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot;" conversation="elmirkinskij" guid="xcbeda6f54e2e36cc887e0e33a56e4a191a967bbef0bb1e4038383fddaa259994" timestamp="1376568795"><legacyquote>[16:13:15] Эльмира-ВЦ &quot;Раздолье&quot;: </legacyquote> (это я к тому, что у меня есть к нему вопрос. Сейчас не отвлекать?)<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>попробуй спросить, вроде сейчас отвечает
elmirkinskij|2013/08/15 12:15:17|ок
elmirkinskij|2013/08/15 12:20:35|я закончу задачу Шишова, потом твою сделаю.
iabbliz|2013/08/15 12:21:03|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot;" conversation="elmirkinskij" guid="x26d4d109b0dc662b1a1b32f6fb913f23d29d7ab42f53c434c5e72f6ddc470ad1" timestamp="1376569235"><legacyquote>[16:20:35] Эльмира-ВЦ &quot;Раздолье&quot;: </legacyquote>я закончу задачу Шишова, потом твою сделаю.<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>лучше спроси у Самира что первее...
elmirkinskij|2013/08/15 12:21:15|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="xa19738dce8c372dc0b56613db287928ae8144da56a3ad56a47257752cc933ee3" timestamp="1376569153"><legacyquote>[16:19:13] Samir Tairov: </legacyquote>В принципе, делай приоритетно задачу Шишова
потом Иванова
<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/08/15 12:21:27|<ss type="laugh">:D</ss>
elmirkinskij|2013/08/15 12:21:42|я это и хотела у него спросить)
iabbliz|2013/08/15 12:21:50|<ss type="smile">:)</ss>
iabbliz|2013/08/15 12:47:38|<quote author="iabbliz" authorname="Антон Иванов" conversation="elmirkinskij" guid="xef7da788cdbb0c1dd66d819f0c26f7c57de51419b57fb2e7869821c00affa6b9" timestamp="1376568750"><legacyquote>[16:12:30] Антон Иванов: </legacyquote>я сейчас пока сделаю основу, реквизиты и тч добавлю<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>сделал, объект в хранилище
iabbliz|2013/08/15 14:16:23|возьми из хранилища
iabbliz|2013/08/15 14:16:30|как раз закончил свою часть
elmirkinskij|2013/08/15 14:16:36|окей
iabbliz|2013/08/16 06:04:37|Пока тихо
iabbliz|2013/08/16 06:05:38|Дима сказал что пепсико, в октябре где то будет
iabbliz|2013/08/16 06:06:12|16.08.2013 в 10:07, Эльмира-ВЦ &quot;Раздолье&quot; написал (-а):
&gt; как обычно, подожди часиков до 5 вечера- проснутся)
Точно, ещё и скажут работать до полуночи
elmirkinskij|2013/08/16 06:07:19|они просто тоже до полуночи работают, а с утра спят<ss type="smile">:)</ss>
iabbliz|2013/08/16 06:10:17|Вроде нет
iabbliz|2013/08/16 09:39:46|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot;" conversation="elmirkinskij" guid="x45c38655b446ae41f0ffc16384f5ea827d7543e5f4e9a7f489081feab52e1d04" timestamp="1376645954"><legacyquote>[13:39:14] Эльмира-ВЦ &quot;Раздолье&quot;: </legacyquote>Антон, а ты по задачам Марины по факту пишешь часы? или сначала утверждаешь?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>еще ничего не писал, только написала она
iabbliz|2013/08/16 09:39:57|но вообще сначала оценку, потом уже делаю
elmirkinskij|2013/08/16 09:40:13|А она мне сказала, что ты с понедельника уже с ней работаешь<ss type="smile">:)</ss>
iabbliz|2013/08/16 09:40:39|так и есть
iabbliz|2013/08/16 09:40:48|просто часы еще не писал=)
elmirkinskij|2013/08/16 09:40:51|аа
iabbliz|2013/08/16 09:41:03|а что?
elmirkinskij|2013/08/16 09:41:39|ничего, оценивать не люблю. Я бы сделала, да по факту закрыла лучше.
iabbliz|2013/08/16 09:41:52|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot;" conversation="elmirkinskij" guid="x57ca62a220532f3c619543c381e270546c881849b329c93286a33db8c110df74" timestamp="1376646099"><legacyquote>[13:41:39] Эльмира-ВЦ &quot;Раздолье&quot;: </legacyquote>ничего, оценивать не люблю<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>а кто любит=)
elmirkinskij|2013/08/16 09:42:08|рп-шники))
iabbliz|2013/08/16 09:42:17|=))
elmirkinskij|2013/08/16 09:45:35|Задание на раскрой надолго захватил?
iabbliz|2013/08/16 09:47:43|сек
iabbliz|2013/08/16 09:50:03|отпустил
iabbliz|2013/08/16 09:51:14|не отпустил
iabbliz|2013/08/16 09:51:15|=)
elmirkinskij|2013/08/16 09:54:01|мог не отпускать, ты сделал там то, что я хотела)
iabbliz|2013/08/16 09:54:15|эм?=)
iabbliz|2013/08/16 09:54:23|ок=)
elmirkinskij|2013/08/16 09:54:49|использование диаметра шпули
iabbliz|2013/08/16 09:55:05|<ss type="smile">:)</ss>
iabbliz|2013/08/16 10:35:53|Эльмира а ты по заявке покупателя что то делала?
iabbliz|2013/08/16 10:35:55|сегоня
elmirkinskij|2013/08/16 10:36:56|да, изменила использование спецнастройки диаметр шпули
iabbliz|2013/08/16 10:37:04|и все?
elmirkinskij|2013/08/16 10:37:07|да
iabbliz|2013/08/16 10:37:16|в ТЧ: товары ед. измерения рулонов, не трогала?
elmirkinskij|2013/08/16 10:37:58|нет, я только в модуле несколько строк изменила. А что? сломалось что-то?
iabbliz|2013/08/16 10:38:14|нет, просто в облаке одно в хранилище другое
iabbliz|2013/08/16 10:38:21|вроде сегодня обновляли облако.
elmirkinskij|2013/08/16 10:39:08|я не делала больше ничего
iabbliz|2013/08/16 10:39:15|ок
iabbliz|2013/08/16 12:54:29|нужна?
elmirkinskij|2013/08/16 12:54:39|да
iabbliz|2013/08/16 12:55:17|сейчас отпущу
iabbliz|2013/08/16 12:55:34|отпустил
iabbliz|2013/08/19 05:36:16|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot;" conversation="elmirkinskij" guid="x3b4c2cbb582196f7ce1fbf7038e9cac7f4a1562f2f1412ca93727974ce7d6b33" timestamp="1376890560"><legacyquote>[9:36:00] Эльмира-ВЦ &quot;Раздолье&quot;: </legacyquote>Привет, скинь пожалуйста как подключаться в облаке к хранилищу биаксплена. Дима переподключил базу, и у меня стерлось все.
<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>тоже еще не заходил
iabbliz|2013/08/19 05:36:20|туда
iabbliz|2013/08/19 05:36:25|надо искать
iabbliz|2013/08/19 05:36:26|Привет
iabbliz|2013/08/19 05:43:20|Тебе срочно?
elmirkinskij|2013/08/19 05:43:37|нет, я спросила уже<ss type="smile">:)</ss> спасибо<ss type="smile">:)</ss>
iabbliz|2013/08/19 10:46:29|куда переносить?
iabbliz|2013/08/19 10:46:34|Имя колонки?
iabbliz|2013/08/19 10:46:39|перенос по словам?
elmirkinskij|2013/08/19 10:46:53|да, как в обчном макете перенос по словам
iabbliz|2013/08/19 10:47:44|наверное можно но не знаю как=)
iabbliz|2013/08/19 10:47:55|скорей всего надо копать в сторону использования макета
elmirkinskij|2013/08/19 10:48:13|ок, спасибо
iabbliz|2013/08/19 10:48:37|там поидее можно переназачить это
elmirkinskij|2013/08/19 10:49:49|имя переназначить? с переносом? сейчас посмотрю
iabbliz|2013/08/19 10:51:19|вообщем поидее надо как то сделать, чтобы описанное поле в Макете
iabbliz|2013/08/19 10:51:22|в скд
iabbliz|2013/08/19 10:51:31|было Имененем колонки в Скд
elmirkinskij|2013/08/19 10:51:59|это заморочно, мне поставили вопрос &quot;можно это сделать быстро?&quot;
elmirkinskij|2013/08/19 10:52:07|ответ &quot;быстро- не получится&quot;
elmirkinskij|2013/08/19 10:52:07|<ss type="smile">:)</ss>
iabbliz|2013/08/19 10:52:09|=)))
iabbliz|2013/08/19 11:02:07|точно
iabbliz|2013/08/19 11:02:19|также можно и в настройках НаборыДанных
iabbliz|2013/08/19 11:02:32|но думал что обычное размещение не дает эффетка
iabbliz|2013/08/19 11:02:36|эффекта
elmirkinskij|2013/08/19 11:02:53|обычное размещение не дает. В наборах данных.
elmirkinskij|2013/08/19 11:03:03|а вот в условном оформлении- работает
iabbliz|2013/08/19 11:03:22|хорошо=)
iabbliz|2013/08/20 10:53:34|привет
iabbliz|2013/08/20 10:53:44|как загрузка?
elmirkinskij|2013/08/20 10:54:02|у тебя как?
iabbliz|2013/08/20 10:54:06|тоже
elmirkinskij|2013/08/20 10:54:32|с такой загрузкой скоро вязанием займусь, как вахтерши<ss type="smile">:)</ss>
iabbliz|2013/08/20 10:55:01|ага как бы с такой загрузкой не поразогнали нас=)
iabbliz|2013/08/20 10:55:15|может уже пора подыскивать?=))
elmirkinskij|2013/08/20 10:55:41|а потом как новый проект начнется заново собирать будут?)
iabbliz|2013/08/20 10:55:52|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot;" conversation="elmirkinskij" guid="xb2d089a2b72373c01a4ce936da741ceaa8aa1501ae572204ceaf8c0079690d46" timestamp="1376996141"><legacyquote>[14:55:41] Эльмира-ВЦ &quot;Раздолье&quot;: </legacyquote>а потом как новый проект начнется заново собирать будут?)
<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>угу =))
elmirkinskij|2013/08/20 10:56:07|нет, у них каждое лето так) уже 2 года не выгоняли, думаю и сейчас не исключение))
iabbliz|2013/08/20 10:56:25|а ты сколько уже работаешь ?
iabbliz|2013/08/20 10:56:32|в Раздолье
elmirkinskij|2013/08/20 10:58:00|2 года и месяц) когда устроилась все лето не было работы
elmirkinskij|2013/08/20 10:58:23|в прошлом году то же самое
elmirkinskij|2013/08/20 10:58:32|разве что придумают на лето нас разгонять)
iabbliz|2013/08/20 10:58:53|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot;" conversation="elmirkinskij" guid="x81ce02afdc9a2bd22753f1f03abc4516db9c39a759b93e7bbfe1acdcb7a8849a" timestamp="1376996312"><legacyquote>[14:58:32] Эльмира-ВЦ &quot;Раздолье&quot;: </legacyquote>разве что придумают на лето нас разгонять)<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>в этой ситуации мне вообще не понятно почему в отпуск не отпускали=)
iabbliz|2013/08/20 10:59:02|наооборот надо выгонять народ в отпуска
iabbliz|2013/08/20 10:59:07|в это время
elmirkinskij|2013/08/20 11:00:02|это мне тоже не понятно) пути начальства неисповедимы)
iabbliz|2013/08/21 04:59:04|Привет=)
iabbliz|2013/08/21 04:59:08|Вести с полей?=)
elmirkinskij|2013/08/21 04:59:53|Привет, имеешь ввиду загрузку? ничего не поменялось) про нас забыли))
iabbliz|2013/08/21 05:00:07|ее самую
elmirkinskij|2013/08/21 10:52:49|сейчас обновится и выйду
iabbliz|2013/08/21 10:53:31|ок, напиши когда
elmirkinskij|2013/08/21 10:57:49|вышла
iabbliz|2013/08/21 10:58:14|Спасибо
iabbliz|2013/08/22 06:05:50|=)))
iabbliz|2013/08/22 06:06:14|вообщем это просто для удобства
iabbliz|2013/08/22 06:06:42|Если такое написать, допустим в подписке на событие

#Если Тромбон тогда
 Источник=Документы.ОтчетПроизводстваЗаСмену.СоздатьДокумент();
#Конецесли
iabbliz|2013/08/22 06:07:05|тогда при написании Кода
Источник.(будут доступны его методы, реквизиты и т.п.)
elmirkinskij|2013/08/22 06:07:24|ничего себе))
iabbliz|2013/08/22 06:07:26|но при выполнении(компиляции кода)
этого кода не будет в 1с
iabbliz|2013/08/22 06:07:42|всмысле не будет кода 
<quote author="iabbliz" authorname="Антон Иванов" conversation="elmirkinskij" guid="xd8ec7817238cb3861322c7582ffa1c4aeb0e9d435efeb5dc3724257a475cdf01" timestamp="1377151602"><legacyquote>[10:06:42] Антон Иванов: </legacyquote>Источник=Документы.ОтчетПроизводстваЗаСмену.СоздатьДокумент();<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/08/22 06:07:53|т.к. Тромбон 1с-ой не обрабатывается=)
elmirkinskij|2013/08/22 06:08:02|я поняла, я просто обычно писала эту строчку и потом удаляла)
iabbliz|2013/08/22 06:08:33|Когда проходил курс у Гилева по проф. программированию
iabbliz|2013/08/22 06:08:46|это показывали, в Мастер группе=)
elmirkinskij|2013/08/22 06:08:57|очно проходил?
iabbliz|2013/08/22 06:09:03|удаленно
iabbliz|2013/08/22 06:09:17|у него удаленные курсы
elmirkinskij|2013/08/22 06:09:56|у меня тоже были на компе где-то их курсы, но до конца я их так и не досмотрела. Надо заняться, пока простой)
iabbliz|2013/08/22 06:10:28|=) там лучше с группой в том темпе проходить который дают =)
iabbliz|2013/08/22 06:10:40|плюс домашние задания и финальное потом
elmirkinskij|2013/08/22 06:11:11|без группы я их тоже когда-нибудь все равно пройду до конца))
iabbliz|2013/08/22 06:11:19|<ss type="laugh">:D</ss>
iabbliz|2013/08/22 06:11:53|еще по конвертации проходил у них курс. Вообще Гилев хорошо рассказывает
elmirkinskij|2013/08/22 06:12:41|по конвертации я только онлайн вебинар смотрела, а полностью курсы не проходила. Поэтому и не берусь за обмены)
iabbliz|2013/08/22 06:13:15|тож вебинар онлайн смотрел
iabbliz|2013/08/22 06:13:34|хороший курс все по полочкам разложил.
iabbliz|2013/08/22 06:13:44|но если практики нет то забывается... там много ньюансов
elmirkinskij|2013/08/22 06:16:16|Мне как-то предлагали перенести упп из 7 в 8, доработанную за миллион. Написать правила, я отказалась) а была бы хорошая практика))
iabbliz|2013/08/22 06:17:05|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot;" conversation="elmirkinskij" guid="xad9485875952722ebfb7e55236ca59b11093a0d9572ade14b558cf415f759b4e" timestamp="1377152176"><legacyquote>[10:16:16] Эльмира-ВЦ &quot;Раздолье&quot;: </legacyquote> а была бы хорошая практика))<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>ага и продолжительный, нескончаемый гемморой=)
elmirkinskij|2013/08/22 06:17:24|поэтому и отказалась, не зря такие деньги платят)
iabbliz|2013/08/22 06:17:35|хотя за миллион я бы подумал=)
iabbliz|2013/08/22 06:17:41|возможно согласился=)
iabbliz|2013/08/22 06:18:12|думаю и за меньшие деньги согласился бы=)
elmirkinskij|2013/08/22 06:18:15|ну правильно, ты же досмотрел курс до конца, я-то нет)
iabbliz|2013/08/22 10:31:22|Заявку надолго захватила?
elmirkinskij|2013/08/22 10:31:39|могу пока отпустить, я отойду на часик.
iabbliz|2013/08/22 10:31:48|давай, я как раз успею
elmirkinskij|2013/08/22 10:32:26|я отпустила, никому больше не отдавай)
iabbliz|2013/08/22 10:32:32|Спасибо, ок=)
iabbliz|2013/08/22 11:39:16|да
iabbliz|2013/08/22 11:39:49|отпустил
iabbliz|2013/08/22 11:58:33|есть проблема=)
iabbliz|2013/08/22 11:58:53|я ее обновлять поставил уже мин 30 назад, только получаю изменения=)
iabbliz|2013/08/22 11:59:09|но это было до твоих изменений
iabbliz|2013/08/22 11:59:18|всмысле до того как я отпустил тебе
elmirkinskij|2013/08/22 11:59:44|ну ладно, я после тебя обновлю)
iabbliz|2013/08/22 12:45:23|нет
elmirkinskij|2013/08/22 12:45:27|отпускай
iabbliz|2013/08/22 12:46:00|отпустил
iabbliz|2013/08/23 04:39:44|Привет. да вчера так и не обновил
iabbliz|2013/08/23 04:39:46|висело висело
iabbliz|2013/08/23 04:39:56|твои изменения по заявке тоже попадут
elmirkinskij|2013/08/23 04:40:20|а ты уже обновляешь?
elmirkinskij|2013/08/23 04:40:37|там еще одну пф надо обновить. Или сама потом, когда закончишь
iabbliz|2013/08/23 04:40:51|освободил конфигуратор
iabbliz|2013/08/23 04:40:55|=)
iabbliz|2013/08/23 06:08:48|как с загрузкой?
elmirkinskij|2013/08/23 06:09:09|пара задач из отдела продаж, а у тебя?
iabbliz|2013/08/23 06:09:19|пока тихо...
elmirkinskij|2013/08/23 06:09:27|а ты кстати, знаешь, как стыковать ут и интернет магазин?
iabbliz|2013/08/23 06:09:41|ни разу не делал
elmirkinskij|2013/08/23 06:10:02|я тоже, там есть такая задача, я отказалась
iabbliz|2013/08/23 06:10:13|&quot; Синхронизация базы 1С с интернет магазином (через 1,5 месяца)
a.    Товар на сайте получит статус &quot;в наличии&quot; и &quot;под заказ&quot;
b.    Ценообразование. Автоматический дисконт в корзине при заказе более определенной суммы, причем таких порогов несколько (3, 7, 10, 12, 15, 18%)
c.    Варианты оплаты через сайт: 
Наличными в момент доставки.
 Кредитной картой онлайн.
 выставление счета на оплату по безналу.&quot;
iabbliz|2013/08/23 06:10:19|это?
iabbliz|2013/08/23 06:10:30|Сегодня поидее буду разговаривать с этим заказчиком
elmirkinskij|2013/08/23 06:10:34|да, уже передали тебе?)
elmirkinskij|2013/08/23 06:10:50|тебе только этот пункт передали?
iabbliz|2013/08/23 06:10:52|сначала надо поговорить=) пока не ясно что он хочет
iabbliz|2013/08/23 06:11:28|ну я так понял только по нему вопросы или нет?
elmirkinskij|2013/08/23 06:12:30|просто остальные пункты мне передали, думала может на 2 фронта работают) мне тоже с ним надо созвониться по другим пунктам.
iabbliz|2013/08/23 06:12:53|<ss type="laugh">:D</ss>
iabbliz|2013/08/23 10:02:48|неа
elmirkinskij|2013/08/23 10:02:57|не звони, его там нет<ss type="smile">:)</ss>
iabbliz|2013/08/23 12:11:02|ок
iabbliz|2013/08/26 07:34:00|Привет, напиши когда прийдешь
iabbliz|2013/08/27 04:33:38|уже выгнали=)
iabbliz|2013/08/27 04:33:40|привет
iabbliz|2013/08/27 07:08:24|как по загрузке?
elmirkinskij|2013/08/27 07:08:42|у тебя?
iabbliz|2013/08/27 07:08:50|то есть то нету
iabbliz|2013/08/27 07:08:53|сейчас опять нету
iabbliz|2013/08/27 07:09:11|о загрузке на несколько дней вперед...
iabbliz|2013/08/27 07:09:16|вообще не говорю=)
iabbliz|2013/08/27 07:09:49|а пепсико когда будет?
elmirkinskij|2013/08/27 07:10:18|сам же говорил, что в октябре? я не спрашивала у других)
iabbliz|2013/08/27 07:10:31|вдруг у тебя более свежие данные есть=)
iabbliz|2013/08/27 07:11:50|<ss type="laugh">:D</ss>
iabbliz|2013/08/27 07:11:54|паника
